date,family,sales
2016-08-19,BEVERAGES,7006.0
2016-08-19,BEVERAGES,4049.0
2016-08-19,BEVERAGES,6368.0
2016-08-19,BEVERAGES,1708.0
2016-08-19,BEVERAGES,3645.0
2016-08-19,BEVERAGES,4512.0
2016-08-19,BEVERAGES,0.0
2016-08-19,BEVERAGES,2578.0
2016-08-19,BEVERAGES,1578.0
2016-08-19,BEVERAGES,3004.0
2016-08-19,BEVERAGES,3832.0
2016-08-19,BEVERAGES,4346.0
2016-08-19,BEVERAGES,2850.0
2016-08-20,BEVERAGES,2103.0
2016-08-20,BEVERAGES,1535.0
2016-08-20,BEVERAGES,5653.0
2016-08-20,BEVERAGES,1409.0
2016-08-20,BEVERAGES,1635.0
2016-08-20,BEVERAGES,1556.0
2016-08-20,BEVERAGES,1470.0
2016-08-20,BEVERAGES,1342.0
2016-08-20,BEVERAGES,3860.0
2016-08-20,BEVERAGES,0.0
2016-08-20,BEVERAGES,3192.0
2016-08-20,BEVERAGES,3607.0
2016-08-20,BEVERAGES,3096.0
2016-08-20,BEVERAGES,2696.0
2016-08-20,BEVERAGES,1656.0
2016-08-20,BEVERAGES,1519.0
2016-08-20,BEVERAGES,4468.0
2016-08-20,BEVERAGES,2144.0
2016-08-20,BEVERAGES,1072.0
2016-08-20,BEVERAGES,3920.0
2016-08-20,BEVERAGES,3576.0
2016-08-20,BEVERAGES,2719.0
2016-08-20,BEVERAGES,9568.0
2016-08-20,BEVERAGES,1697.0
2016-08-20,BEVERAGES,2997.0
2016-08-20,BEVERAGES,884.0
2016-08-20,BEVERAGES,2177.0
2016-08-20,BEVERAGES,3156.0
2016-08-20,BEVERAGES,1763.0
2016-08-20,BEVERAGES,2512.0
2016-08-20,BEVERAGES,2325.0
2016-08-20,BEVERAGES,2419.0
2016-08-20,BEVERAGES,3593.0
2016-08-20,BEVERAGES,2899.0
2016-08-20,BEVERAGES,3787.0
2016-08-20,BEVERAGES,2084.0
2016-08-20,BEVERAGES,2234.0
2016-08-20,BEVERAGES,3848.0
2016-08-20,BEVERAGES,12217.0
2016-08-20,BEVERAGES,10556.0
2016-08-20,BEVERAGES,6115.0
2016-08-20,BEVERAGES,8699.0
2016-08-20,BEVERAGES,5584.0
2016-08-20,BEVERAGES,7431.0
2016-08-20,BEVERAGES,2043.0
2016-08-20,BEVERAGES,4211.0
2016-08-20,BEVERAGES,6100.0
2016-08-20,BEVERAGES,0.0
2016-08-20,BEVERAGES,2939.0
2016-08-20,BEVERAGES,1770.0
2016-08-20,BEVERAGES,4732.0
2016-08-20,BEVERAGES,3919.0
2016-08-20,BEVERAGES,5398.0
2016-08-20,BEVERAGES,3740.0
2016-08-21,BEVERAGES,893.0
2016-08-21,BEVERAGES,1139.0
2016-08-21,BEVERAGES,4400.0
2016-08-21,BEVERAGES,1745.0
2016-08-21,BEVERAGES,1239.0
2016-08-21,BEVERAGES,963.0
2016-08-21,BEVERAGES,1403.0
2016-08-21,BEVERAGES,1933.0
2016-08-21,BEVERAGES,4222.0
2016-08-21,BEVERAGES,0.0
2016-08-21,BEVERAGES,2406.0
2016-08-21,BEVERAGES,3505.0
2016-08-21,BEVERAGES,4249.0
2016-08-21,BEVERAGES,4550.0
2016-08-21,BEVERAGES,1457.0
2016-08-21,BEVERAGES,1604.0
2016-08-21,BEVERAGES,3975.0
2016-08-21,BEVERAGES,1738.0
2016-08-21,BEVERAGES,1117.0
2016-08-21,BEVERAGES,5561.0
2016-08-21,BEVERAGES,6407.0
2016-08-21,BEVERAGES,5034.0
2016-08-21,BEVERAGES,10135.0
2016-08-21,BEVERAGES,1580.0
2016-08-21,BEVERAGES,4106.0
2016-08-21,BEVERAGES,1280.0
2016-08-21,BEVERAGES,2192.0
2016-08-21,BEVERAGES,3926.0
2016-08-21,BEVERAGES,1465.0
2016-08-21,BEVERAGES,5067.0
2016-08-21,BEVERAGES,1853.0
2016-08-21,BEVERAGES,2613.0
2016-08-21,BEVERAGES,3652.0
2016-08-21,BEVERAGES,3291.0
2016-08-21,BEVERAGES,3819.0
2016-08-21,BEVERAGES,2796.0
2016-08-21,BEVERAGES,2287.0
2016-08-21,BEVERAGES,4665.0
2016-08-21,BEVERAGES,13144.0
2016-08-21,BEVERAGES,11715.0
2016-08-21,BEVERAGES,7427.0
2016-08-21,BEVERAGES,10653.0
2016-08-21,BEVERAGES,6398.0
2016-08-21,BEVERAGES,7981.0
2016-08-21,BEVERAGES,2278.0
2016-08-21,BEVERAGES,4614.0
2016-08-21,BEVERAGES,6951.0
2016-08-21,BEVERAGES,0.0
2016-08-21,BEVERAGES,4606.0
2016-08-21,BEVERAGES,3119.0
2016-08-21,BEVERAGES,4569.0
2016-08-21,BEVERAGES,3822.0
2016-08-21,BEVERAGES,5758.0
2016-08-21,BEVERAGES,3918.0
2016-08-22,BEVERAGES,2176.0
2016-08-22,BEVERAGES,1128.0
2016-08-22,BEVERAGES,4041.0
2016-08-22,BEVERAGES,1596.0
2016-08-22,BEVERAGES,1186.0
2016-08-22,BEVERAGES,1364.0
2016-08-22,BEVERAGES,1780.0
2016-08-22,BEVERAGES,1555.0
2016-08-22,BEVERAGES,3743.0
2016-08-22,BEVERAGES,0.0
2016-08-22,BEVERAGES,2049.0
2016-08-22,BEVERAGES,2674.0
2016-08-22,BEVERAGES,2294.0
2016-08-22,BEVERAGES,2936.0
2016-08-22,BEVERAGES,1255.0
2016-08-22,BEVERAGES,1517.0
2016-08-22,BEVERAGES,3497.0
2016-08-22,BEVERAGES,0.0
2016-08-22,BEVERAGES,805.0
2016-08-22,BEVERAGES,3032.0
2016-08-22,BEVERAGES,3067.0
2016-08-22,BEVERAGES,2917.0
2016-08-22,BEVERAGES,7858.0
2016-08-22,BEVERAGES,1610.0
2016-08-22,BEVERAGES,2678.0
2016-08-22,BEVERAGES,1375.0
2016-08-22,BEVERAGES,1944.0
2016-08-22,BEVERAGES,2826.0
2016-08-22,BEVERAGES,1331.0
2016-08-22,BEVERAGES,2630.0
2016-08-22,BEVERAGES,2488.0
2016-08-22,BEVERAGES,1937.0
2016-08-22,BEVERAGES,2780.0
2016-08-22,BEVERAGES,2449.0
2016-08-22,BEVERAGES,4079.0
2016-08-22,BEVERAGES,1881.0
2016-08-22,BEVERAGES,2041.0
2016-08-22,BEVERAGES,3419.0
2016-08-22,BEVERAGES,8782.0
2016-08-22,BEVERAGES,8007.0
2016-08-22,BEVERAGES,4938.0
2016-08-22,BEVERAGES,6838.0
2016-08-22,BEVERAGES,3886.0
2016-08-22,BEVERAGES,6257.0
2016-08-22,BEVERAGES,2202.0
2016-08-22,BEVERAGES,3264.0
2016-08-22,BEVERAGES,4507.0
2016-08-22,BEVERAGES,0.0
2016-08-22,BEVERAGES,2330.0
2016-08-22,BEVERAGES,2039.0
2016-08-22,BEVERAGES,3309.0
2016-08-22,BEVERAGES,4013.0
2016-08-22,BEVERAGES,3939.0
2016-08-22,BEVERAGES,3208.0
2016-08-23,BEVERAGES,2123.0
2016-08-23,BEVERAGES,1049.0
2016-08-23,BEVERAGES,3909.0
2016-08-23,BEVERAGES,1338.0
2016-08-23,BEVERAGES,1358.0
2016-08-23,BEVERAGES,1173.0
2016-08-23,BEVERAGES,1541.0
2016-08-23,BEVERAGES,1303.0
2016-08-23,BEVERAGES,3531.0
2016-08-23,BEVERAGES,0.0
2016-08-23,BEVERAGES,1780.0
2016-08-23,BEVERAGES,2518.0
2016-08-23,BEVERAGES,2393.0
2016-08-23,BEVERAGES,2679.0
2016-08-23,BEVERAGES,1074.0
2016-08-23,BEVERAGES,1486.0
2016-08-23,BEVERAGES,3428.0
2016-08-23,BEVERAGES,0.0
2016-08-23,BEVERAGES,841.0
2016-08-23,BEVERAGES,2741.0
2016-08-23,BEVERAGES,3454.0
2016-08-23,BEVERAGES,3002.0
2016-08-23,BEVERAGES,6721.0
2016-08-23,BEVERAGES,1257.0
2016-08-23,BEVERAGES,2159.0
2016-08-23,BEVERAGES,794.0
2016-08-23,BEVERAGES,1722.0
2016-08-23,BEVERAGES,2365.0
2016-08-23,BEVERAGES,1364.0
2016-08-23,BEVERAGES,3073.0
2016-08-23,BEVERAGES,2231.0
2016-08-23,BEVERAGES,1805.0
2016-08-23,BEVERAGES,2849.0
2016-08-23,BEVERAGES,2175.0
2016-08-23,BEVERAGES,3299.0
2016-08-23,BEVERAGES,1674.0
2016-08-23,BEVERAGES,2094.0
2016-08-23,BEVERAGES,3601.0
2016-08-23,BEVERAGES,7910.0
2016-08-23,BEVERAGES,6515.0
2016-08-23,BEVERAGES,4406.0
2016-08-23,BEVERAGES,6075.0
2016-08-23,BEVERAGES,3600.0
2016-08-23,BEVERAGES,5390.0
2016-08-23,BEVERAGES,1689.0
2016-08-23,BEVERAGES,3623.0
2016-08-23,BEVERAGES,4532.0
2016-08-23,BEVERAGES,0.0
2016-08-23,BEVERAGES,2212.0
2016-08-23,BEVERAGES,1549.0
2016-08-23,BEVERAGES,3182.0
2016-08-23,BEVERAGES,3829.0
2016-08-23,BEVERAGES,3471.0
2016-08-23,BEVERAGES,2548.0
2016-08-24,BEVERAGES,2151.0
2016-08-24,BEVERAGES,862.0
2016-08-24,BEVERAGES,3615.0
2016-08-24,BEVERAGES,1392.0
2016-08-24,BEVERAGES,1129.0
2016-08-24,BEVERAGES,1113.0
2016-08-24,BEVERAGES,2081.0
2016-08-24,BEVERAGES,1147.0
2016-08-24,BEVERAGES,2687.0
2016-08-24,BEVERAGES,0.0
2016-08-24,BEVERAGES,1669.0
2016-08-24,BEVERAGES,2724.0
2016-08-24,BEVERAGES,2217.0
2016-08-24,BEVERAGES,2453.0
2016-08-24,BEVERAGES,841.0
2016-08-24,BEVERAGES,1213.0
2016-08-24,BEVERAGES,3736.0
2016-08-24,BEVERAGES,0.0
2016-08-24,BEVERAGES,853.0
2016-08-24,BEVERAGES,2871.0
2016-08-24,BEVERAGES,2089.0
2016-08-24,BEVERAGES,2526.0
2016-08-24,BEVERAGES,7205.0
2016-08-24,BEVERAGES,978.0
2016-08-24,BEVERAGES,2496.0
2016-08-24,BEVERAGES,730.0
2016-08-24,BEVERAGES,1645.0
2016-08-24,BEVERAGES,2224.0
2016-08-24,BEVERAGES,1432.0
2016-08-24,BEVERAGES,4464.0
2016-08-24,BEVERAGES,2354.0
2016-08-24,BEVERAGES,1798.0
2016-08-24,BEVERAGES,2331.0
2016-08-24,BEVERAGES,2704.0
2016-08-24,BEVERAGES,3777.0
2016-08-24,BEVERAGES,1937.0
2016-08-24,BEVERAGES,1971.0
2016-08-24,BEVERAGES,2719.0
2016-08-24,BEVERAGES,8368.0
2016-08-24,BEVERAGES,7212.0
2016-08-24,BEVERAGES,3983.0
2016-08-24,BEVERAGES,5976.0
2016-08-24,BEVERAGES,3203.0
2016-08-24,BEVERAGES,5806.0
2016-08-24,BEVERAGES,1767.0
2016-08-24,BEVERAGES,3045.0
2016-08-24,BEVERAGES,4769.0
2016-08-24,BEVERAGES,0.0
2016-08-24,BEVERAGES,2456.0
2016-08-24,BEVERAGES,1476.0
2016-08-24,BEVERAGES,3094.0
2016-08-24,BEVERAGES,3758.0
2016-08-24,BEVERAGES,4024.0
2016-08-24,BEVERAGES,2263.0
2016-08-25,BEVERAGES,1820.0
2016-08-25,BEVERAGES,883.0
2016-08-25,BEVERAGES,4301.0
2016-08-25,BEVERAGES,1171.0
2016-08-25,BEVERAGES,1022.0
2016-08-25,BEVERAGES,1095.0
2016-08-25,BEVERAGES,1751.0
2016-08-25,BEVERAGES,1249.0
2016-08-25,BEVERAGES,3015.0
2016-08-25,BEVERAGES,0.0
2016-08-25,BEVERAGES,1834.0
2016-08-25,BEVERAGES,2154.0
2016-08-25,BEVERAGES,2402.0
2016-08-25,BEVERAGES,1936.0
2016-08-25,BEVERAGES,989.0
2016-08-25,BEVERAGES,1137.0
2016-08-25,BEVERAGES,2884.0
2016-08-25,BEVERAGES,0.0
2016-08-25,BEVERAGES,541.0
2016-08-25,BEVERAGES,1914.0
2016-08-25,BEVERAGES,2213.0
2016-08-25,BEVERAGES,2417.0
2016-08-25,BEVERAGES,6075.0
2016-08-25,BEVERAGES,933.0
2016-08-25,BEVERAGES,1760.0
2016-08-25,BEVERAGES,1071.0
2016-08-25,BEVERAGES,1492.0
2016-08-25,BEVERAGES,3431.0
2016-08-25,BEVERAGES,1457.0
2016-08-25,BEVERAGES,2672.0
2016-08-25,BEVERAGES,1828.0
2016-08-25,BEVERAGES,1259.0
2016-08-25,BEVERAGES,2280.0
2016-08-25,BEVERAGES,2069.0
2016-08-25,BEVERAGES,2902.0
2016-08-25,BEVERAGES,1306.0
2016-08-25,BEVERAGES,1755.0
2016-08-25,BEVERAGES,3731.0
2016-08-25,BEVERAGES,7476.0
2016-08-25,BEVERAGES,5263.0
2016-08-25,BEVERAGES,3526.0
2016-08-25,BEVERAGES,4722.0
2016-08-25,BEVERAGES,2977.0
2016-08-25,BEVERAGES,4600.0
2016-08-25,BEVERAGES,1440.0
2016-08-25,BEVERAGES,2361.0
2016-08-25,BEVERAGES,3570.0
2016-08-25,BEVERAGES,0.0
2016-08-25,BEVERAGES,1922.0
2016-08-25,BEVERAGES,1828.0
2016-08-25,BEVERAGES,2457.0
2016-08-25,BEVERAGES,3412.0
2016-08-25,BEVERAGES,3323.0
2016-08-25,BEVERAGES,2581.0
2016-08-26,BEVERAGES,2030.0
2016-08-26,BEVERAGES,949.0
2016-08-26,BEVERAGES,4842.0
2016-08-26,BEVERAGES,1192.0
2016-08-26,BEVERAGES,1331.0
2016-08-26,BEVERAGES,1012.0
2016-08-26,BEVERAGES,1979.0
2016-08-26,BEVERAGES,1291.0
2016-08-26,BEVERAGES,2473.0
2016-08-26,BEVERAGES,0.0
2016-08-26,BEVERAGES,1867.0
2016-08-26,BEVERAGES,2355.0
2016-08-26,BEVERAGES,1893.0
2016-08-26,BEVERAGES,1980.0
2016-08-26,BEVERAGES,849.0
2016-08-26,BEVERAGES,1370.0
2016-08-26,BEVERAGES,3492.0
2016-08-26,BEVERAGES,0.0
2016-08-26,BEVERAGES,626.0
2016-08-26,BEVERAGES,2388.0
2016-08-26,BEVERAGES,2342.0
2016-08-26,BEVERAGES,1537.0
2016-08-26,BEVERAGES,6634.0
2016-08-26,BEVERAGES,1176.0
2016-08-26,BEVERAGES,1963.0
2016-08-26,BEVERAGES,1305.0
2016-08-26,BEVERAGES,1283.0
2016-08-26,BEVERAGES,2544.0
2016-08-26,BEVERAGES,1061.0
2016-08-26,BEVERAGES,2282.0
2016-08-26,BEVERAGES,2206.0
2016-08-26,BEVERAGES,1585.0
2016-08-26,BEVERAGES,2470.0
2016-08-26,BEVERAGES,2412.0
2016-08-26,BEVERAGES,2300.0
2016-08-26,BEVERAGES,1343.0
2016-08-26,BEVERAGES,1669.0
2016-08-26,BEVERAGES,2293.0
2016-08-26,BEVERAGES,8154.0
2016-08-26,BEVERAGES,7991.0
2016-08-26,BEVERAGES,3678.0
2016-08-26,BEVERAGES,6132.0
2016-08-26,BEVERAGES,3043.0
2016-08-26,BEVERAGES,6900.0
2016-08-26,BEVERAGES,1448.0
2016-08-26,BEVERAGES,2917.0
2016-08-26,BEVERAGES,4026.0
2016-08-26,BEVERAGES,0.0
2016-08-26,BEVERAGES,2024.0
2016-08-26,BEVERAGES,1729.0
2016-08-26,BEVERAGES,3198.0
2016-08-26,BEVERAGES,4478.0
2016-08-26,BEVERAGES,4418.0
2016-08-26,BEVERAGES,2329.0
2016-08-27,BEVERAGES,2112.0
2016-08-27,BEVERAGES,1253.0
2016-08-27,BEVERAGES,4636.0
2016-08-27,BEVERAGES,1761.0
2016-08-27,BEVERAGES,1846.0
2016-08-27,BEVERAGES,1470.0
2016-08-27,BEVERAGES,1461.0
2016-08-27,BEVERAGES,1256.0
2016-08-27,BEVERAGES,3436.0
2016-08-27,BEVERAGES,0.0
2016-08-27,BEVERAGES,2979.0
2016-08-27,BEVERAGES,3036.0
2016-08-27,BEVERAGES,3906.0
2016-08-27,BEVERAGES,2604.0
2016-08-27,BEVERAGES,1056.0
2016-08-27,BEVERAGES,1531.0
2016-08-27,BEVERAGES,3566.0
2016-08-27,BEVERAGES,0.0
2016-08-27,BEVERAGES,893.0
2016-08-27,BEVERAGES,3436.0
2016-08-27,BEVERAGES,3741.0
2016-08-27,BEVERAGES,2717.0
2016-08-27,BEVERAGES,9984.0
2016-08-27,BEVERAGES,1193.0
2016-08-27,BEVERAGES,2415.0
2016-08-27,BEVERAGES,985.0
2016-08-27,BEVERAGES,1845.0
2016-08-27,BEVERAGES,2773.0
2016-08-27,BEVERAGES,2042.0
2016-08-27,BEVERAGES,2857.0
2016-08-27,BEVERAGES,2343.0
2016-08-27,BEVERAGES,2042.0
2016-08-27,BEVERAGES,3534.0
2016-08-27,BEVERAGES,2777.0
2016-08-27,BEVERAGES,3976.0
2016-08-27,BEVERAGES,2043.0
2016-08-27,BEVERAGES,2316.0
2016-08-27,BEVERAGES,3146.0
2016-08-27,BEVERAGES,11369.0
2016-08-27,BEVERAGES,9518.0
2016-08-27,BEVERAGES,6168.0
2016-08-27,BEVERAGES,8142.0
2016-08-27,BEVERAGES,4897.0
2016-08-27,BEVERAGES,7718.0
2016-08-27,BEVERAGES,1896.0
2016-08-27,BEVERAGES,4637.0
2016-08-27,BEVERAGES,5473.0
2016-08-27,BEVERAGES,0.0
2016-08-27,BEVERAGES,3066.0
2016-08-27,BEVERAGES,2096.0
2016-08-27,BEVERAGES,4087.0
2016-08-27,BEVERAGES,4153.0
2016-08-27,BEVERAGES,4900.0
2016-08-27,BEVERAGES,3078.0
2016-08-28,BEVERAGES,944.0
2016-08-28,BEVERAGES,1198.0
2016-08-28,BEVERAGES,5030.0
2016-08-28,BEVERAGES,1496.0
2016-08-28,BEVERAGES,1069.0
2016-08-28,BEVERAGES,930.0
2016-08-28,BEVERAGES,1490.0
2016-08-28,BEVERAGES,1921.0
2016-08-28,BEVERAGES,4008.0
2016-08-28,BEVERAGES,0.0
2016-08-28,BEVERAGES,1389.0
2016-08-28,BEVERAGES,3260.0
2016-08-28,BEVERAGES,3986.0
2016-08-28,BEVERAGES,3846.0
2016-08-28,BEVERAGES,1586.0
2016-08-28,BEVERAGES,1404.0
2016-08-28,BEVERAGES,3745.0
2016-08-28,BEVERAGES,0.0
2016-08-28,BEVERAGES,1171.0
2016-08-28,BEVERAGES,4825.0
2016-08-28,BEVERAGES,5302.0
2016-08-28,BEVERAGES,4365.0
2016-08-28,BEVERAGES,10102.0
2016-08-28,BEVERAGES,1621.0
2016-08-28,BEVERAGES,3629.0
2016-08-28,BEVERAGES,1131.0
2016-08-28,BEVERAGES,2333.0
2016-08-28,BEVERAGES,3203.0
2016-08-28,BEVERAGES,1342.0
2016-08-28,BEVERAGES,4557.0
2016-08-28,BEVERAGES,1899.0
2016-08-28,BEVERAGES,2183.0
2016-08-28,BEVERAGES,3278.0
2016-08-28,BEVERAGES,3078.0
2016-08-28,BEVERAGES,3155.0
2016-08-28,BEVERAGES,2710.0
2016-08-28,BEVERAGES,2284.0
2016-08-28,BEVERAGES,4385.0
2016-08-28,BEVERAGES,12360.0
2016-08-28,BEVERAGES,10408.0
2016-08-28,BEVERAGES,6796.0
2016-08-28,BEVERAGES,10112.0
2016-08-28,BEVERAGES,5880.0
2016-08-28,BEVERAGES,9499.0
2016-08-28,BEVERAGES,2056.0
2016-08-28,BEVERAGES,4445.0
2016-08-28,BEVERAGES,6393.0
2016-08-28,BEVERAGES,0.0
2016-08-28,BEVERAGES,3726.0
2016-08-28,BEVERAGES,2726.0
2016-08-28,BEVERAGES,5125.0
2016-08-28,BEVERAGES,3633.0
2016-08-28,BEVERAGES,5991.0
2016-08-28,BEVERAGES,4228.0
2016-08-29,BEVERAGES,1925.0
2016-08-29,BEVERAGES,918.0
2016-08-29,BEVERAGES,3867.0
2016-08-29,BEVERAGES,1538.0
2016-08-29,BEVERAGES,1457.0
2016-08-29,BEVERAGES,1280.0
2016-08-29,BEVERAGES,1529.0
2016-08-29,BEVERAGES,1642.0
2016-08-29,BEVERAGES,2978.0
2016-08-29,BEVERAGES,0.0
2016-08-29,BEVERAGES,2116.0
2016-08-29,BEVERAGES,2313.0
2016-08-29,BEVERAGES,2675.0
2016-08-29,BEVERAGES,3120.0
2016-08-29,BEVERAGES,1254.0
2016-08-29,BEVERAGES,1427.0
2016-08-29,BEVERAGES,3532.0
2016-08-29,BEVERAGES,0.0
2016-08-29,BEVERAGES,669.0
2016-08-29,BEVERAGES,2615.0
2016-08-29,BEVERAGES,2609.0
2016-08-29,BEVERAGES,3194.0
2016-08-29,BEVERAGES,7263.0
2016-08-29,BEVERAGES,1208.0
2016-08-29,BEVERAGES,2157.0
2016-08-29,BEVERAGES,1158.0
2016-08-29,BEVERAGES,2013.0
2016-08-29,BEVERAGES,2825.0
2016-08-29,BEVERAGES,1268.0
2016-08-29,BEVERAGES,2211.0
2016-08-29,BEVERAGES,2241.0
2016-08-29,BEVERAGES,1626.0
2016-08-29,BEVERAGES,3063.0
2016-08-29,BEVERAGES,2013.0
2016-08-29,BEVERAGES,4585.0
2016-08-29,BEVERAGES,1536.0
2016-08-29,BEVERAGES,1954.0
2016-08-29,BEVERAGES,4192.0
2016-08-29,BEVERAGES,7918.0
2016-08-29,BEVERAGES,7309.0
2016-08-29,BEVERAGES,3632.0
2016-08-29,BEVERAGES,6466.0
2016-08-29,BEVERAGES,3370.0
2016-08-29,BEVERAGES,6710.0
2016-08-29,BEVERAGES,1755.0
2016-08-29,BEVERAGES,3094.0
2016-08-29,BEVERAGES,4432.0
2016-08-29,BEVERAGES,0.0
2016-08-29,BEVERAGES,1964.0
2016-08-29,BEVERAGES,2179.0
2016-08-29,BEVERAGES,3156.0
2016-08-29,BEVERAGES,4100.0
2016-08-29,BEVERAGES,4073.0
2016-08-29,BEVERAGES,3027.0
2016-08-30,BEVERAGES,1990.0
2016-08-30,BEVERAGES,972.0
2016-08-30,BEVERAGES,2852.0
2016-08-30,BEVERAGES,1277.0
2016-08-30,BEVERAGES,1062.0
2016-08-30,BEVERAGES,931.0
2016-08-30,BEVERAGES,1642.0
2016-08-30,BEVERAGES,1313.0
2016-08-30,BEVERAGES,3149.0
2016-08-30,BEVERAGES,0.0
2016-08-30,BEVERAGES,1963.0
2016-08-30,BEVERAGES,2184.0
2016-08-30,BEVERAGES,2270.0
2016-08-30,BEVERAGES,2486.0
2016-08-30,BEVERAGES,1093.0
2016-08-30,BEVERAGES,1200.0
2016-08-30,BEVERAGES,2879.0
2016-08-30,BEVERAGES,0.0
2016-08-30,BEVERAGES,827.0
2016-08-30,BEVERAGES,2385.0
2016-08-30,BEVERAGES,3031.0
2016-08-30,BEVERAGES,3213.0
2016-08-30,BEVERAGES,6855.0
2016-08-30,BEVERAGES,1195.0
2016-08-30,BEVERAGES,2106.0
2016-08-30,BEVERAGES,893.0
2016-08-30,BEVERAGES,1934.0
2016-08-30,BEVERAGES,2307.0
2016-08-30,BEVERAGES,1094.0
2016-08-30,BEVERAGES,3330.0
2016-08-30,BEVERAGES,2008.0
2016-08-30,BEVERAGES,1338.0
2016-08-30,BEVERAGES,2678.0
2016-08-30,BEVERAGES,2127.0
2016-08-30,BEVERAGES,3593.0
2016-08-30,BEVERAGES,1297.0
2016-08-30,BEVERAGES,1759.0
2016-08-30,BEVERAGES,3069.0
2016-08-30,BEVERAGES,7837.0
2016-08-30,BEVERAGES,6152.0
2016-08-30,BEVERAGES,3782.0
2016-08-30,BEVERAGES,5571.0
2016-08-30,BEVERAGES,3014.0
2016-08-30,BEVERAGES,5818.0
2016-08-30,BEVERAGES,1864.0
2016-08-30,BEVERAGES,3083.0
2016-08-30,BEVERAGES,3592.0
2016-08-30,BEVERAGES,0.0
2016-08-30,BEVERAGES,1833.0
2016-08-30,BEVERAGES,2055.0
2016-08-30,BEVERAGES,2856.0
2016-08-30,BEVERAGES,3522.0
2016-08-30,BEVERAGES,3737.0
2016-08-30,BEVERAGES,2607.0
2016-08-31,BEVERAGES,2169.0
2016-08-31,BEVERAGES,979.0
2016-08-31,BEVERAGES,3622.0
2016-08-31,BEVERAGES,1461.0
2016-08-31,BEVERAGES,1205.0
2016-08-31,BEVERAGES,1111.0
2016-08-31,BEVERAGES,1284.0
2016-08-31,BEVERAGES,1238.0
2016-08-31,BEVERAGES,2825.0
2016-08-31,BEVERAGES,0.0
2016-08-31,BEVERAGES,1764.0
2016-08-31,BEVERAGES,2315.0
2016-08-31,BEVERAGES,2596.0
2016-08-31,BEVERAGES,1843.0
2016-08-31,BEVERAGES,1005.0
2016-08-31,BEVERAGES,1278.0
2016-08-31,BEVERAGES,3591.0
2016-08-31,BEVERAGES,0.0
2016-08-31,BEVERAGES,721.0
2016-08-31,BEVERAGES,2787.0
2016-08-31,BEVERAGES,3022.0
2016-08-31,BEVERAGES,3687.0
2016-08-31,BEVERAGES,7467.0
2016-08-31,BEVERAGES,1547.0
2016-08-31,BEVERAGES,2616.0
2016-08-31,BEVERAGES,990.0
2016-08-31,BEVERAGES,1740.0
2016-08-31,BEVERAGES,2673.0
2016-08-31,BEVERAGES,1340.0
2016-08-31,BEVERAGES,2554.0
2016-08-31,BEVERAGES,2547.0
2016-08-31,BEVERAGES,1676.0
2016-08-31,BEVERAGES,2516.0
2016-08-31,BEVERAGES,2185.0
2016-08-31,BEVERAGES,3275.0
2016-08-31,BEVERAGES,1633.0
2016-08-31,BEVERAGES,2157.0
2016-08-31,BEVERAGES,2945.0
2016-08-31,BEVERAGES,8655.0
2016-08-31,BEVERAGES,6980.0
2016-08-31,BEVERAGES,4528.0
2016-08-31,BEVERAGES,6667.0
2016-08-31,BEVERAGES,3559.0
2016-08-31,BEVERAGES,6301.0
2016-08-31,BEVERAGES,1648.0
2016-08-31,BEVERAGES,3161.0
2016-08-31,BEVERAGES,4098.0
2016-08-31,BEVERAGES,0.0
2016-08-31,BEVERAGES,2664.0
2016-08-31,BEVERAGES,1512.0
2016-08-31,BEVERAGES,3024.0
2016-08-31,BEVERAGES,4408.0
2016-08-31,BEVERAGES,4430.0
2016-08-31,BEVERAGES,3156.0
2016-09-01,BEVERAGES,2224.0
2016-09-01,BEVERAGES,1142.0
2016-09-01,BEVERAGES,5370.0
2016-09-01,BEVERAGES,1293.0
2016-09-01,BEVERAGES,1377.0
2016-09-01,BEVERAGES,1211.0
2016-09-01,BEVERAGES,1504.0
2016-09-01,BEVERAGES,1219.0
2016-09-01,BEVERAGES,3292.0
2016-09-01,BEVERAGES,0.0
2016-09-01,BEVERAGES,1981.0
2016-09-01,BEVERAGES,2346.0
2016-09-01,BEVERAGES,2701.0
2016-09-01,BEVERAGES,2622.0
2016-09-01,BEVERAGES,1155.0
2016-09-01,BEVERAGES,1507.0
2016-09-01,BEVERAGES,3336.0
2016-09-01,BEVERAGES,0.0
2016-09-01,BEVERAGES,1155.0
2016-09-01,BEVERAGES,2531.0
2016-09-01,BEVERAGES,3850.0
2016-09-01,BEVERAGES,2606.0
2016-09-01,BEVERAGES,6858.0
2016-09-01,BEVERAGES,1104.0
2016-09-01,BEVERAGES,3317.0
2016-09-01,BEVERAGES,1169.0
2016-09-01,BEVERAGES,2323.0
2016-09-01,BEVERAGES,2614.0
2016-09-01,BEVERAGES,1477.0
2016-09-01,BEVERAGES,3645.0
2016-09-01,BEVERAGES,2413.0
2016-09-01,BEVERAGES,1433.0
2016-09-01,BEVERAGES,3010.0
2016-09-01,BEVERAGES,2438.0
2016-09-01,BEVERAGES,5164.0
2016-09-01,BEVERAGES,1546.0
2016-09-01,BEVERAGES,2056.0
2016-09-01,BEVERAGES,3717.0
2016-09-01,BEVERAGES,5562.0
2016-09-01,BEVERAGES,6003.0
2016-09-01,BEVERAGES,4277.0
2016-09-01,BEVERAGES,6277.0
